"SAMPLE.1"	"SAMPLE.2"	"SAMPLE.3"	"SAMPLE.4"	"SAMPLE.5"
"cg22286732"	0.987809600842929	0.978594607232352	0.996587467075671	0.983520731645402	0.217494773636861
"cg02773433"	0.0739775497728171	0.144462550278749	0.0942034000774383	0.0936687766472856	0.189966827028732
"cg25475742"	0.1819592326136	0.283598718530849	0.110256025871889	0.240022890717576	0.106609157458029
"cg03268942"	0.5062738443946	0.495277060271874	0.231707635327321	0.133644792043148	0.101413511247792
"cg15588737"	0.511812195260904	0.72402968126104	0.338656150441367	0.743669512447837	0.753700598258169
"cg27382409"	0.155106166225923	0.254151989431908	0.443209323447324	0.227106752170066	0.374784982619889
"cg11852579"	0.100258709124725	0.323970077293414	0.215056544428878	0.541205613734581	0.153124124167825
"cg00723685"	0.937972497351172	0.979071474158465	0.979133209401073	0.670389659340055	0.949374800818076
"cg20162626"	0.796459765084261	0.891521723737898	0.889260641987305	0.876523581667047	0.935018728842968
"cg27440995"	0.166093513295221	0.491195886593053	0.284781897946265	0.276830446649238	0.200012567613752
"cg27298526"	0.991632336552447	0.743936937934736	0.993297339701995	0.596189179231336	0.44197411479103
"cg24280483"	0.806228829900435	0.574265839264852	0.42054613733747	0.846310621711376	0.651988717649418
"cg17312546"	0.0603844923041281	0.0858968420303713	0.301557536789812	0.16454828155574	0.586108572818051
"cg08254889"	0.978128888610651	0.896548630971231	0.934817310536769	0.969430493525756	0.980062344604957
"cg26899156"	0.312220693873838	0.297619711255174	0.0877937165286058	0.76133745825856	0.159618506421209
"cg03848065"	0.784913421166753	0.604818741950861	0.543935469215305	0.614469300581562	0.457579671156525
"cg09334699"	0.381353990087403	0.921304932397124	0.87969372991257	0.917474336953332	0.768330246874731
"cg14126408"	0.479711737340254	0.690258647929326	0.304496605951187	0.689407176916287	0.331656012404465
"cg12655921"	0.650655655324842	0.397765207352494	0.576529354908283	0.638684023566431	0.865640564582154
"cg10148047"	0.844272214119043	0.782630485971603	0.777776461442869	0.715713052039866	0.676369889511865
"cg23423163"	0.93723696493123	0.933590904306794	0.967713016421706	0.944350913251367	0.867174899856074
"cg03978041"	0.753865673790206	0.462853096697859	0.889611976299541	0.876234767600447	0.857928519506829
"cg03690889"	0.932206100352378	0.962679023158481	0.958821283775699	0.958391741589685	0.933029861661757
"cg08138586"	0.540817950705743	0.74024982721357	0.91267177643576	0.704608984596832	0.824910519984346
"cg13980799"	0.0942907421525323	0.218321648757239	0.109479993287978	0.186320626250569	0.125606853924114
"cg15808472"	0.15986826034286	0.474804328612276	0.0997107102298414	0.30004025371906	0.14225634717987
"cg06694446"	0.25329961751261	0.241711055928236	0.0677237695224759	0.127144057174861	0.123504140780731
"cg06155414"	0.533908018550567	0.326186908859802	0.320482364681343	0.383692828014118	0.252764525389411
"cg18840931"	0.589854337055418	0.515756093240169	0.857931756350894	0.391172180924789	0.233415839199774
"cg24776880"	0.633123665401998	0.672488943066013	0.865150544566098	0.765900008156807	0.902393396348955
"cg06333421"	0.662439842984225	0.633700640386632	0.41157552553157	0.652299661327638	0.809644471361716
"cg07119136"	0.0987898999228744	0.71634330582942	0.89839706090468	0.73431318487876	0.870339364539715
"cg10160614"	0.775162707925339	0.940246597382174	0.918945346051518	0.241304073177581	0.47178949633861
"cg22530462"	0.158415515221031	0.276286144295994	0.110984405617167	0.199801962982772	0.307522140569786
"cg25586329"	0.144145467767723	0.261959860929289	0.212008984252984	0.155006542364931	0.196312287182269
"cg11108702"	0.85797786806361	0.761493783012069	0.556719484503955	0.867383331566972	0.52509920935132
"cg20308204"	0.960493774370381	0.9884890963795	0.988856584078693	0.995063889823542	0.975224586146082
"cg04284319"	0.171224478171584	0.783404130577578	0.713080182643043	0.573608566502987	0.172545814484509
"cg18956825"	0.279427747259507	0.262465603872951	0.00978226828691058	0.175133990755631	0.358060951181177
"cg08756887"	0.112948592336371	0.225831572999414	0.0432779986339103	0.479093748094352	0.109210671572992
"cg07832006"	0.650492860753545	0.707318365435753	0.832890912717181	0.840537501742702	0.071154122150807
"cg16987552"	0.216128115326383	0.697158748174201	0.558414429548037	0.525009131860735	0.569418858767149
"cg27663031"	0.961272064116064	0.929712866397512	0.984125122914118	0.886585892553139	0.351114215441046
"cg08214060"	0.67028739043454	0.923775625835753	0.990809038295659	0.945983014675039	0.932598937147177
"cg07184856"	0.119831806199201	0.460317070682614	0.282212725519972	0.402586844741231	0.449422841776032
"cg19928703"	0.784551310708895	0.405433419403756	0.446183944896657	0.645875659696231	0.847399486735891
"cg12957986"	0.357342484771301	0.377199459467428	0.296664030504678	0.254219704418014	0.181103212537889
"cg03523485"	0.792763444873185	0.275216350756898	0.670427828828509	0.776909089407983	0.689820576122668
"cg18830697"	0.344739203743795	0.741719954971223	0.944345948280794	0.547380973404329	0.767740195854743
"cg03349134"	0.091774479581149	0.160425318284527	0.0887518394168716	0.0985154038505964	0.0845885320019226
"cg07869256"	0.0535921337581267	0.0147688319179028	0.00026899835469965	0.0158314478267451	0.260361522973788
"cg14154381"	0.138463372539984	0.522835931965389	0.228076945535504	0.556734536616232	0.137645753724602
"cg24365626"	0.848933226378336	0.837700797561166	0.758402723437189	0.843552539755925	0.850623869446404
"cg03888553"	0.345184991535588	0.279611361435136	0.377621453140345	0.565082075411722	0.528439263741837
"cg01583595"	0.845096848207674	0.864186251915072	0.820646358319138	0.914947543205375	0.918657910114035
"cg20299690"	0.866133466910548	0.900906734295983	0.911643549477756	0.938667078439909	0.944628076518308
"cg19440035"	0.46198615738071	0.677868699529147	0.114317933234543	0.540607739642161	0.659603729891589
"cg01389585"	0.772359853199386	0.652205312265451	0.876925130076769	0.833212600348493	0.885755495918387
"cg04683824"	0.135469766817463	0.258579452387358	0.0446699925906332	0.211174056255389	0.175229614482919
"cg09086442"	0.116925551811697	0.209311996219725	0.0484221217816822	0.103510888729869	0.106864314886522
"cg21935113"	0.989957660153491	0.99004540395016	0.998306657104065	0.985138286755852	0.997771732999469
"cg17426084"	0.632324496654325	0.339867770307481	0.235323646783255	0.474657610612096	0.188387176823445
"cg02656060"	0.78513276422816	0.935802620653349	0.970572193191609	0.979961722855359	0.962861620066826
"cg02035061"	0.885577431356771	0.927574250380858	0.933864709388136	0.95728878570784	0.955683908364846
"cg24163668"	0.888489724440323	0.797699679032268	0.883960381145185	0.882410947688251	0.902874445545017
"cg25288660"	0.908160606128918	0.857110649393469	0.843569198518157	0.891695130626083	0.930528300401607
"cg10817479"	0.930204798556086	0.92484620311582	0.950563123489163	0.945054008201309	0.932762733751494
"cg20473977"	0.204280033845833	0.423627643203816	0.694785359828055	0.663337269957606	0.421422355311189
"cg08876039"	0.281515840775464	0.327770512477586	0.386618651104358	0.382026498441437	0.170966420475177
"cg25575520"	0.92762579116114	0.817848002425312	0.502565542085193	0.949313332664621	0.892692185395269
"cg07199257"	0.858983235465849	0.835551702924762	0.790296652972556	0.898501698906235	0.508938734337761
"cg20152539"	0.936057414062423	0.0805927044924766	0.675519826969485	0.858884067250736	0.0218017199813912
"cg13753662"	0.225327017099494	0.462771378787417	0.560704359926705	0.362609673218384	0.159178539944237
"cg21211780"	0.768852782953253	0.463973952328937	0.226953635670486	0.475842758052547	0.0913812705372971
"cg04913291"	0.811462224683263	0.390870617173537	0.393802111655091	0.622806248293285	0.44074781945966
"cg03901532"	0.693985648256307	0.946156475250885	0.974160576089582	0.902562165719601	0.851721963399544
"cg02015027"	0.965201673028135	0.523828704683461	0.643928157688159	0.655547653395007	0.840554236728596
"cg15835805"	0.823529767285955	0.682495282477096	0.311597611296172	0.725635078631573	0.287965231563641
"cg13688399"	0.195446410995532	0.977613102493425	0.960261354715705	0.802809308334602	0.927444606635324
"cg22085702"	0.0876794241898208	0.236505159476962	0.42978516002811	0.311278073510984	0.43226707127412
"cg09801837"	0.916902649494317	0.916451988077429	0.584799487629346	0.83390608607646	0.53571797825293
"cg14675869"	0.919478443394912	0.82878407821426	0.894513501348092	0.89892737539046	0.857648092506889
"cg19210763"	0.596658173301437	0.658886626094004	0.516346423080947	0.685964458059463	0.851596616460341
"cg20057782"	0.322340380661202	0.195946775852345	0.101035450723859	0.116971181899408	0.240197016113278
"cg04496906"	0.101274119757869	0.529956968168044	0.0571875759019684	0.113048170898842	0.0812789152887625
"cg10251594"	0.930145345257762	0.347820431226406	0.478759073010054	0.74270805614094	0.431592943903136
"cg06412777"	0.752886068093655	0.633433322987291	0.594419773081596	0.705552789952913	0.823157281658254
"cg10330955"	0.870815030110702	0.72647498775743	0.874999398937409	0.793724085369	0.812835459140867
"cg05081778"	0.257867084095932	0.198512150334437	0.0185492582312186	0.582081195004712	0.0397612958470617
"cg07437908"	0.667898009069988	0.341003626361257	0.850619556804101	0.160630614197631	0.221168543603242
"cg18405691"	0.119162486715879	0.473201064586899	0.632852342829199	0.63459152998083	0.498682952653987
"cg25593625"	0.106869278407531	0.407698293508968	0.33390126337433	0.429228088004048	0.495782380502762
"cg06908550"	0.186700155975598	0.489299188012776	0.147733217299654	0.624397416570262	0.259330256110462
"cg24914848"	0.942838934290786	0.606410476323654	0.810216237308764	0.767903661305514	0.691528491141159
"cg00148727"	0.159240927956563	0.26326842538113	0.0729566078338675	0.170665826782344	0.219794387228731
"cg00525277"	0.97321861304079	0.162504680853887	0.0312346036793933	0.137997529385168	0.0486756591364496
"cg07464450"	0.778191627837515	0.91831749090096	0.859284660502838	0.916548230450135	0.781560242942373
"cg11872966"	0.774769263311163	0.810364677690776	0.582912123410045	0.812840145277305	0.210224968883715
"cg26614815"	0.111833962675146	0.868851020760831	0.839836118412285	0.861819664494836	0.414714568836253
"cg12938020"	0.142292560976433	0.29498637056903	0.282981513655602	0.360889361683966	0.0766318301871761
"cg08972081"	0.812057942376848	0.281471140688077	0.148240092081899	0.154657441947017	0.0845547198265283
"cg17316300"	0.188862630043534	0.539347784332547	0.586040650964175	0.572488593234682	0.627857087236086
"cg27396498"	0.114574134088002	0.728461904704737	0.327346329548326	0.700068536910494	0.247169257571313
"cg01989521"	0.267789090992479	0.358917629594705	0.20875506337168	0.277472344434633	0.138898706317992
"cg09820180"	0.216853178287344	0.455039719248634	0.313063063272712	0.578980322441361	0.888665776307282
"cg05031917"	0.750910099514919	0.427794989669205	0.283620196012593	0.44981529088209	0.37138119187535
"cg10413861"	0.826860657520883	0.411949059193145	0.798453662675956	0.376489561652148	0.779864895243047
"cg08574227"	0.691988641572532	0.517962142795864	0.338633127048123	0.668254143514149	0.176431093801979
"cg24118773"	0.1714664735443	0.290173257002672	0.706479731529037	0.220301789424086	0.124762954775191
"cg22706866"	0.879646955105378	0.583048893228079	0.955755786556764	0.290066186087851	0.611673468248463
"cg03785728"	0.0876855878390158	0.261943714235389	0.0880183990880835	0.179350557070719	0.110663502279929
"cg13551074"	0.650256538771703	0.477167546212893	0.0712417118552165	0.146193779573828	0.173510541810256
"cg22864617"	0.122986872659873	0.638318465191328	0.508262021473735	0.638075758460525	0.629345675276482
"cg23627353"	0.930176831762147	0.947924781169353	0.973009334135092	0.980629707606463	0.890440152733236
"cg25363337"	0.461565641735026	0.305948282837433	0.554954180874615	0.532432751419643	0.747516019699773
"cg07612827"	0.663851942326149	0.327538382342571	0.230140436678434	0.227669532202702	0.133764524391767
"cg14219236"	0.201712037531461	0.872404056770312	0.845025847554804	0.860029520273989	0.890772712184123
"cg02000808"	0.550864145115773	0.425827652509822	0.0638376223082042	0.335374605097502	0.148733986182013
"cg19326217"	0.394464128554977	0.856270946292643	0.919776092557328	0.886325530290472	0.715302730115205
"cg10271260"	0.120992342431265	0.705976869487916	0.304193417199429	0.850049218941187	0.498596972215408
"cg26671873"	0.22012366146771	0.351471571519019	0.286534145810137	0.458006666118698	0.326979570587083
"cg20988964"	0.852031027928861	0.848864913847033	0.831830835536977	0.838418181665569	0.809604976135401
"cg11541231"	0.955495744068421	0.571766665330355	0.241986431557289	0.858691130730173	0.211607475248193
"cg25852978"	0.172772383718991	0.582857225604275	0.217823654336612	0.457956628108577	0.335033570357705
"cg24368912"	0.236002651332942	0.279405559595841	0.740573810314387	0.173853140817138	0.537841593490583
"cg16981615"	0.643633048653398	0.791333843451536	0.909602651377519	0.993069090941787	0.898559340386467
"cg07469700"	0.262006521558621	0.693752155472289	0.885180025015765	0.905106489746219	0.681154844277968
"cg01188303"	0.846806263273823	0.780423891739784	0.943810372328303	0.861559692293275	0.96682128452846
"cg15118447"	0.24277765119979	0.785136020422214	0.987008894848833	0.64351227855829	0.614260116872782
"cg24057218"	0.89458373220997	0.847172324812711	0.693882045238885	0.859191398952018	0.888209774563645
"cg02960500"	0.611647044734189	0.826931608486204	0.837787909300535	0.826192872315024	0.885833546950031
"cg00888758"	0.0918466288465471	0.155477129072735	0.806741247168194	0.12431798834368	0.464336963780365
"cg12747469"	0.678723447538574	0.675036860335934	0.266954923664167	0.923253463808881	0.14281097563199
"cg03166962"	0.878288788151189	0.893540480547813	0.883653586355955	0.876365269412938	0.760435438186945
"cg01772149"	0.978305112085859	0.964714308560267	0.984239735496713	0.977441138895735	0.0784883678256367
"cg27505745"	0.364457287770033	0.338108529662832	0.0831698053956201	0.509614186269671	0.134086211894129
"cg21666857"	0.0937835423215475	0.610811307875872	0.306967785180461	0.395083500347006	0.172204548208423
"cg13504844"	0.258246855703627	0.482746799663886	0.72170915602827	0.644111561413788	0.158945759263731
"cg03685392"	0.431172087520581	0.699050321348756	0.72681643598487	0.793925526461881	0.908082382375527
"cg06157645"	0.786925213877486	0.567257513648643	0.376435109725345	0.54439028451555	0.14485930230086
"cg19651291"	0.137154677650303	0.350264655843198	0.911408693145314	0.188569212728622	0.21916005835578
"cg08188318"	0.248485842976574	0.301290391211965	0.310762053707822	0.252427813093586	0.0871879127530274
"cg01916429"	0.629153243952696	0.956018775596331	0.945277447903562	0.962572039196744	0.928426415865097
"cg12590521"	0.792591835514441	0.0986566242750554	0.568478390476121	0.0350583755735182	0.637050325566221
"cg17939444"	0.131435856186062	0.355910563845663	0.558443173229591	0.322467952671678	0.643982426072015
"cg12071968"	0.782245277630545	0.849875977832404	0.954307708884355	0.893956750691644	0.93755139399411
"cg18774154"	0.121916782913914	0.717301589418867	0.863554712112058	0.746654686875858	0.817518190473823
"cg06398181"	0.681273803106591	0.47257328740127	0.918366500490721	0.848281003106079	0.725124479752287
"cg04861974"	0.109867544620822	0.20671664123292	0.0523510510156266	0.269895027907209	0.0834014038018482
"cg03517998"	0.311108396564054	0.698685479553022	0.624103287900822	0.639293732346843	0.596400948196008
"cg01003859"	0.136319402091589	0.630463822868176	0.343900512190468	0.521072603400451	0.358852701698778
"cg17375267"	0.895584877503902	0.753836297741179	0.968886719651281	0.821322007144884	0.932650731549634
"cg04012027"	0.774012590373328	0.636050967650474	0.958197309802959	0.946620567556419	0.0684974834107968
"cg13532410"	0.505549471241881	0.221596566012063	0.361998909494696	0.188203697912281	0.345936811487069
"cg17284553"	0.119201852365842	0.231649105481034	0.142216809715482	0.122506929176128	0.129814348325501
"cg26232247"	0.365411439051852	0.0829198820837643	0.000179438033583086	0.0477697878891971	0.0993101365234523
"cg00497078"	0.203337476777263	0.754375216032645	0.506419109685545	0.552961775704268	0.354282993802602
"cg05634915"	0.512456484951221	0.407302371044515	0.0739727786772638	0.351551863609382	0.118233891853163
"cg26776806"	0.191716537828827	0.374127644342268	0.312029513884326	0.377512888871646	0.166072007476626
"cg04543233"	0.0708222133814948	0.0736759037065439	0.0387163704996261	0.190374058890444	0.0510917065072187
"cg17465173"	0.842041432118068	0.854297949464824	0.847794348692442	0.832926339091482	0.840795283662703
"cg06891458"	0.819261329050314	0.757261789001042	0.911528927465777	0.607643021522112	0.905994328748047
"cg07029665"	0.930264025552081	0.808680833969804	0.781838211890427	0.760797295945054	0.981814751579454
"cg18109485"	0.391277875880912	0.282035664941315	0.136892615329858	0.224233341888556	0.238396146227865
"cg11809091"	0.366116569388149	0.517444068381251	0.65564273742702	0.292683575911654	0.0481802532363007
"cg15911328"	0.17311291935463	0.34421382786015	0.508516307051616	0.343158610523691	0.975050470837186
"cg06764665"	0.830056804981362	0.895042678332405	0.88084429387537	0.876863911063917	0.759791637209326
"cg04586622"	0.223685154238675	0.480354234193059	0.483056441470981	0.299196279226171	0.361139207640887
"cg25120325"	0.788535963102019	0.985084548757704	0.781910841128821	0.904018839510178	0.479583730519075
"cg13931112"	0.850813344685197	0.932276332640472	0.960499134596655	0.902653636709062	0.914570750540999
"cg06599949"	0.388721307452095	0.587411691288503	0.432942242773284	0.77928994548183	0.745392524303131
"cg11265839"	0.497574371125858	0.623304589523676	0.605248140347895	0.461019868485174	0.913962139155781
"cg17709180"	0.579185108088789	0.72454090959574	0.620358620231807	0.827339157899712	0.812234065562537
"cg02415963"	0.0746218461225806	0.113640028733738	0.0820214024188405	0.130946053176914	0.161272544544473
"cg26167249"	0.17581916322041	0.466560020192945	0.583158255493411	0.725543877888621	0.390757774435384
"cg00299070"	0.184115300594156	0.530761625925997	0.214752452880189	0.258099517517575	0.568485891380579
"cg24197935"	0.711572018335452	0.837059223102591	0.065940277932289	0.930824588795996	0.902987875947584
"cg26015539"	0.124610087570647	0.215383998529488	0.156978540321274	0.307544884379188	0.537857171319913
"cg14553377"	0.133689233083084	0.308588356569862	0.0835968654970786	0.268126667814326	0.119518930926892
"cg00471142"	0.884829126723604	0.640508152295517	0.858989282558954	0.907201012437649	0.855680983187088
"cg25023816"	0.63403702082538	0.392964908290141	0.319439471939805	0.392418057269948	0.619121863757089
"cg26527316"	0.66213444691259	0.491861038203565	0.341128579586703	0.773997387067837	0.143837437726787
"cg24815842"	0.869425827917046	0.296695945986689	0.937159064582231	0.270649745566793	0.871733950050914
"cg25446604"	0.774514489113873	0.98662970683451	0.997952786916916	0.992571057131923	0.995801487535872
"cg23364541"	0.279266304831882	0.630601913938619	0.673334160918339	0.658525022985701	0.705167855071596
"cg07803864"	0.98395752322341	0.906817530608456	0.941814420449503	0.873142838956756	0.815793031788101
"cg13639866"	0.526604192678848	0.932525039038186	0.935490631672774	0.827382353653168	0.929965954257498
"cg13652536"	0.690004327640679	0.230061673374216	0.0737262070748837	0.197022130849854	0.127786642602866
"cg23680067"	0.232693316741936	0.32651039121044	0.0951630767382884	0.13917800341584	0.182600582319703
"cg10501310"	0.995718573163131	0.995618477827784	0.996512758953099	0.990656888373269	0.996075182189323
"cg05711042"	0.293278989128138	0.748935754765508	0.96500821904703	0.774933621710248	0.785159628831244
"cg15708990"	0.0516911960546946	0.0909788636311037	0.0213876832855216	0.0759922301906381	0.100471674223973
"cg24782378"	0.460787330856577	0.860581818575069	0.824579114680708	0.808620226901535	0.685152895247638
"cg07913016"	0.928800107890813	0.893319105690283	0.9615083827718	0.867125342001436	0.957579156843401
"cg16316394"	0.883406729117871	0.881728270846034	0.874886223003145	0.900431305312283	0.967132149387796
"cg02921923"	0.833660762632445	0.962704270955778	0.942708464969608	0.926390724734206	0.927411038726224
"cg08367643"	0.672537738033415	0.937890795601142	0.889897391881202	0.930009685787921	0.946947936013031
"cg27449328"	0.786865161805875	0.956528319944338	0.980035156981545	0.967624266881606	0.963951518597324
"cg20644952"	0.282150851662961	0.353483474434904	0.207069112829474	0.275389297888979	0.106957005304713
"cg10458080"	0.532316881879728	0.598790471374653	0.339822339946443	0.578884664980092	0.304856325644644
"cg07592535"	0.376343759813372	0.529576639621853	0.509803281131439	0.728379966918689	0.922189685466604
"cg19815376"	0.723296717935493	0.271383785502778	0.347249423157653	0.439143544370871	0.679229196496032
"cg14386951"	0.0893162808524319	0.100862477333611	0.0497363327541683	0.0960509510153802	0.95544207815798
"cg13650974"	0.596877929641751	0.444480857073695	0.358558656449422	0.629229176944365	0.37783987556451
"cg19928955"	0.140172164445816	0.360948001950281	0.071523470127919	0.16666364121406	0.154847761132728
"cg02131674"	0.659088777643121	0.619078190414831	0.732488762642489	0.699960173416104	0.439213636024761
"cg24140132"	0.206919101420672	0.240065347313604	0.157204351886081	0.155135133841307	0.11463522372469
"cg00872984"	0.677653167088185	0.230449132325817	0.0381849066065105	0.664302186188088	0.0545178256861838
"cg16649999"	0.813922168719167	0.878077432198202	0.789682523849252	0.889850584659019	0.896091608116289
"cg18882457"	0.936978409855007	0.827834200602196	0.779062837965527	0.915637136730036	0.835540467501913
"cg20905413"	0.176406810653259	0.71550698122333	0.460181868196624	0.691978885327986	0.501532252034896
"cg16003672"	0.918382960408907	0.902864306007162	0.908270275238813	0.91466251061615	0.924445926773268
"cg14567917"	0.267693627931912	0.443689377565009	0.875821008369838	0.244132579628859	0.815095871691986
"cg17664233"	0.143088877937029	0.514793046163452	0.137261760422259	0.532153381865337	0.0820370990873061
"cg11556559"	0.594423047332972	0.643045791400187	0.618716976131343	0.694992056547742	0.749690778283283
"cg12350407"	0.827294735650427	0.737755185331111	0.225380815981713	0.754778980377016	0.842861844278196
"cg01995086"	0.492480906282172	0.82847448082124	0.53966786246323	0.83733055196653	0.978754843504732
"cg07621853"	0.874824597469774	0.897116389011738	0.877747365698454	0.911898270556208	0.907946701668341
"cg10386292"	0.851693161772769	0.567636833537944	0.852576557678431	0.518136180473882	0.335099162038526
"cg03110703"	0.189989832929866	0.648971477253006	0.864261734676645	0.592036912167521	0.616997548926297
"cg01856509"	0.734531203102572	0.869314691714617	0.842519487885542	0.905790334595492	0.925411721846855
"cg11296810"	0.39590194538628	0.745690321936052	0.619884728896102	0.587286380580563	0.418102182926092
"cg06704567"	0.195294192339227	0.249838870432277	0.113597966053693	0.369111224766681	0.136169630614513
"cg10748359"	0.134451629875549	0.377068098386309	0.2488972011286	0.465465167206902	0.508650915392397
"cg00676030"	0.702501845533069	0.57995629324635	0.75067425541953	0.728388841284842	0.610806960072988
"cg03092825"	0.54251882556481	0.30622308015667	0.0828035857843855	0.212023971211888	0.709035222131198
"cg20400248"	0.167432733729579	0.444642376549116	0.613093229178584	0.652592059522612	0.807659440308352
"cg11943883"	0.549877641977217	0.414236468745312	0.352204232229384	0.499963874810001	0.325847562781972
"cg02027429"	0.534110571768094	0.38511145155878	0.124073167522809	0.40979310854475	0.219079543456497
"cg26098399"	0.27773082560784	0.314207424737026	0.659745896672984	0.473890428548395	0.0932298031817241
"cg14406859"	0.09929209613757	0.84361736712267	0.972579162345167	0.838586605050823	0.175074016203527
"cg00552822"	0.406252663285794	0.241368484410756	0.0347062578671202	0.242291648925697	0.183064174117411
"cg06575144"	0.302733097907591	0.199805525341977	0.843761117625031	0.196099911940342	0.0912633580690824
"cg17146918"	0.118716687704923	0.394072200967221	0.0327914191350557	0.572383692916041	0.19511916243943
"cg03842933"	0.772264486102859	0.487428940600064	0.597682792857187	0.559826066141533	0.580239517876732
"cg19966745"	0.102241947020171	0.254893571617709	0.108361900712144	0.245400556244034	0.137127308086998
"cg23257502"	0.181224852150094	0.659823982257961	0.453669914222317	0.708244674193765	0.433631313545814
"cg25819816"	0.771140587666416	0.915077381168684	0.984994413911774	0.897810160013317	0.904006585156355
"cg12337011"	0.859854470363055	0.865642987073552	0.448253186679283	0.795262444024389	0.67658561097074
"cg08750510"	0.167900440585697	0.513511347648256	0.17121953502838	0.647553706978062	0.659046887439812
"cg22700148"	0.281208725633469	0.553004954983058	0.680822778611894	0.636245092699654	0.723215405336255
"cg17604429"	0.64168265249055	0.555597166889807	0.605956778757559	0.669905754827093	0.809014589491801
"cg22691776"	0.138929572503934	0.621822386736398	0.414963309278797	0.663050907006007	0.485183627150451
"cg26608486"	0.264195511979391	0.989995572959358	0.991647665505508	0.962813945474554	0.954417243585685
"cg20740485"	0.440740003975971	0.633331315466026	0.509805094475475	0.757747407833623	0.339542907674695
"cg13502823"	0.960441424574377	0.970156502843085	0.982399530343803	0.964722445490503	0.968395812579524
"cg00977707"	0.624000528371062	0.675150113405796	0.351708657164617	0.731011944870703	0.652204938775532
"cg17376631"	0.914066449279563	0.934366727035916	0.969329324962872	0.925080157674244	0.916460200882691
"cg08590257"	0.791770668716047	0.83745147539185	0.640856289135838	0.893337975616583	0.156480533695106
"cg14954582"	0.118063928739697	0.67072305373999	0.588988367691389	0.848089939573514	0.875112423537872
"cg23936031"	0.0674344915909487	0.767592483468233	0.0839800595505398	0.0927266232031976	0.0497711693051007
"cg13134399"	0.124224912737215	0.342317801774945	0.256881990752598	0.416229474240861	0.270576593449429
"cg24501177"	0.647033129193779	0.64754398568681	0.761870379791206	0.764824916334595	0.446435491203917
"cg01942776"	0.566163119286569	0.291805773304608	0.907458928413887	0.386867558220549	0.838558520565016
"cg22112832"	0.172246533785878	0.149337249233194	0.0665524363240161	0.131341396035727	0.131345914084254
"cg00547304"	0.281048798847722	0.498638413457452	0.122151804015808	0.419685295144242	0.140070717836625
"cg13529733"	0.0611404866746848	0.0840812255765885	0.167344361211405	0.104999010113113	0.0780140141346604
"cg25474358"	0.0236111454342702	0.0800750472746399	0.000890291814875163	0.0866856561654802	0.0328380386833065
"cg26456554"	0.819418382333549	0.844994222165563	0.753307157802674	0.907210230189068	0.762456386734973
"cg12064276"	0.866719130465886	0.484767585040849	0.442021873522354	0.420986586406819	0.172874483733726
"cg19444508"	0.134146026111107	0.974496351907193	0.980083014345704	0.971176726855221	0.896392078289887
"cg06150148"	0.770108751126768	0.318163302466145	0.907945859722189	0.952408909387283	0.960799654959708
"cg05257772"	0.881961525525722	0.969365727841515	0.981746468678191	0.986695205733275	0.862056372962167
"cg11633080"	0.0822071386572375	0.18091166140089	0.15851155883045	0.164481455114997	0.0888965723757172
"cg16505550"	0.288932250738418	0.319577844745663	0.461037234889585	0.343941141586964	0.0830013463377081
"cg18142906"	0.135918893330825	0.642873809990066	0.826711503840357	0.56050698052597	0.584397815116433
"cg18007641"	0.763761208027639	0.519813102137228	0.142304081716188	0.468751961672646	0.303618606767637
"cg10821127"	0.656712464764402	0.24180212008758	0.152818639212698	0.136238153708262	0.0800082916419563
"cg27170985"	0.0831139305961382	0.456151801748718	0.103055381787758	0.339268722339273	0.1043173978225
"cg08596486"	0.161361972153378	0.221716442968995	0.0967951967049548	0.170561622732105	0.775020077107976
"cg11164162"	0.178848220076883	0.880396314947656	0.85270733047932	0.915940468297328	0.0627965806747405
"cg17014757"	0.679826283232481	0.159431723598422	0.579559329382894	0.532563928368317	0.483556438807589
"cg16624888"	0.0809005605821906	0.07358136147166	0.0146390245741214	0.251895457841048	0.518363110140377
"cg11591719"	0.529409605479206	0.507895315498207	0.49898245338985	0.713197172277893	0.188112024907969
"cg07903001"	0.841140644847895	0.623295214598742	0.814169068671234	0.846446735587336	0.764454227213129
"cg14332120"	0.885206549034512	0.829115777528984	0.955570357397556	0.850766057822043	0.822467197923702
"cg09851989"	0.132833544248906	0.389000421594695	0.250682735461334	0.35769559031061	0.240677925608688
"cg02775129"	0.0690745282380671	0.383830253594105	0.197604868798431	0.0742665200880866	0.0942981929114659
"cg06475902"	0.179563428449401	0.307435293510395	0.385714253443743	0.177432980493924	0.796701539781015
"cg09166502"	0.453406556046236	0.812315047980571	0.875441246706209	0.735405918012494	0.835564564525018
"cg19106945"	0.0475298908572969	0.0634774366263605	0.230882347778649	0.492401674345854	0.151813559777464
"cg02734972"	0.242818133502878	0.564930210403974	0.804784096190884	0.819317359808905	0.519619404975539
"cg01062116"	0.962366796537678	0.977601574210142	0.862284163682529	0.978492416030275	0.987249691752337
"cg05895376"	0.0892942977386555	0.103684102644369	0.0342783654255079	0.41681124184575	0.077296991423659
"cg11030420"	0.91467479233011	0.856380983538403	0.91834259295824	0.690106248149101	0.84242102261602
"cg08422456"	0.884170593359866	0.865776389519699	0.943049963498473	0.925110829936834	0.868863809155018
"cg01418527"	0.459925655585339	0.898784783822676	0.848497872610205	0.913499742618441	0.951264626661873
"cg07649045"	0.256190789169892	0.573048863864328	0.13325874354597	0.689806578801589	0.616126184371953
